Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
29/12/2006;20:16:00;4.572;0.232;232.770;19.600;37.000;0.000;17.000
29/12/2006;20:17:00;4.228;0.206;232.590;18.600;29.000;0.000;17.000
29/12/2006;20:18:00;2.472;0.156;235.640;10.400;0.000;0.000;17.000
29/12/2006;20:19:00;2.402;0.156;235.810;10.200;0.000;0.000;17.000
29/12/2006;20:20:00;4.106;0.138;232.960;18.600;0.000;0.000;16.000
29/12/2006;20:21:00;5.270;0.126;231.430;22.600;0.000;0.000;17.000
29/12/2006;20:22:00;4.714;0.130;231.830;20.800;0.000;0.000;16.000
29/12/2006;20:23:00;2.692;0.138;235.070;11.400;1.000;0.000;17.000
29/12/2006;20:24:00;4.448;0.000;232.660;19.800;1.000;0.000;17.000
29/12/2006;20:25:00;6.618;0.074;230.540;29.000;24.000;0.000;16.000
29/12/2006;20:26:00;7.166;0.064;229.060;31.200;36.000;0.000;16.000
29/12/2006;20:27:00;6.422;0.076;230.130;28.400;36.000;0.000;17.000
29/12/2006;20:28:00;4.446;0.128;232.540;19.000;36.000;0.000;16.000
29/12/2006;20:29:00;4.476;0.204;232.480;19.200;37.000;1.000;17.000
29/12/2006;20:30:00;4.472;0.204;232.360;19.200;36.000;2.000;16.000
29/12/2006;20:31:00;4.556;0.314;231.750;19.600;37.000;1.000;17.000
29/12/2006;20:32:00;4.592;0.316;230.920;19.800;36.000;2.000;16.000
29/12/2006;20:33:00;3.836;0.324;231.680;16.600;36.000;1.000;6.000
29/12/2006;20:34:00;3.506;0.268;231.810;15.000;36.000;1.000;0.000
29/12/2006;20:35:00;3.488;0.232;232.430;15.000;36.000;2.000;0.000
29/12/2006;20:36:00;3.490;0.232;232.510;15.000;37.000;1.000;0.000
29/12/2006;20:37:00;3.306;0.238;232.740;14.400;35.000;2.000;0.000
29/12/2006;20:38:00;1.378;0.294;234.990;6.000;1.000;1.000;0.000
29/12/2006;20:39:00;1.380;0.282;235.920;6.000;1.000;1.000;0.000
29/12/2006;20:40:00;1.452;0.274;235.910;6.400;1.000;2.000;0.000
29/12/2006;20:41:00;3.542;0.248;234.270;15.000;36.000;1.000;0.000
29/12/2006;20:42:00;3.554;0.248;235.320;15.000;37.000;1.000;0.000
29/12/2006;20:43:00;1.562;0.302;237.250;7.000;6.000;2.000;0.000
29/12/2006;20:44:00;1.374;0.296;237.480;5.800;1.000;1.000;0.000
29/12/2006;20:45:00;1.598;0.274;236.210;7.400;2.000;1.000;0.000
29/12/2006;20:46:00;3.450;0.172;233.360;14.800;37.000;2.000;0.000
29/12/2006;20:47:00;3.404;0.112;233.270;14.600;36.000;1.000;0.000
29/12/2006;20:48:00;3.396;0.110;232.730;14.600;37.000;1.000;0.000
29/12/2006;20:49:00;3.414;0.114;233.710;14.600;37.000;2.000;0.000
29/12/2006;20:50:00;3.414;0.116;234.070;14.600;36.000;1.000;0.000
29/12/2006;20:51:00;3.402;0.114;233.550;14.400;37.000;1.000;0.000
29/12/2006;20:52:00;3.378;0.112;232.810;14.400;36.000;1.000;0.000
29/12/2006;20:53:00;3.404;0.114;233.720;14.400;36.000;1.000;0.000
29/12/2006;20:54:00;1.358;0.148;235.260;6.000;5.000;2.000;0.000
29/12/2006;20:55:00;1.190;0.070;235.460;5.000;0.000;0.000;0.000
29/12/2006;20:56:00;1.174;0.000;236.930;4.800;0.000;0.000;0.000
29/12/2006;20:57:00;1.196;0.056;236.710;5.000;1.000;0.000;0.000
29/12/2006;20:58:00;1.144;0.000;234.350;4.800;0.000;0.000;0.000
29/12/2006;20:59:00;1.144;0.000;233.770;4.800;0.000;0.000;0.000
29/12/2006;21:00:00;1.522;0.000;234.550;6.400;0.000;0.000;0.000
29/12/2006;21:01:00;1.596;0.000;234.970;6.800;0.000;0.000;0.000
29/12/2006;21:02:00;1.668;0.072;235.470;7.000;0.000;0.000;0.000
29/12/2006;21:03:00;1.672;0.106;235.180;7.000;0.000;0.000;0.000
29/12/2006;21:04:00;1.676;0.106;235.460;7.000;0.000;0.000;0.000
29/12/2006;21:05:00;1.670;0.104;234.890;7.000;0.000;0.000;0.000
29/12/2006;21:06:00;1.678;0.106;235.630;7.000;0.000;0.000;0.000
29/12/2006;21:07:00;1.672;0.106;235.270;7.000;0.000;0.000;0.000
29/12/2006;21:08:00;1.664;0.188;235.340;7.200;0.000;0.000;0.000
29/12/2006;21:09:00;1.494;0.234;235.080;6.400;0.000;0.000;0.000
29/12/2006;21:10:00;1.918;0.278;236.120;8.200;0.000;0.000;0.000
29/12/2006;21:11:00;2.958;0.280;235.090;13.000;0.000;5.000;0.000
29/12/2006;21:12:00;4.484;0.208;235.020;19.000;0.000;36.000;0.000
29/12/2006;21:13:00;4.026;0.182;235.420;17.600;0.000;27.000;0.000
29/12/2006;21:14:00;5.522;0.152;233.570;24.000;0.000;52.000;0.000
29/12/2006;21:15:00;5.790;0.134;231.100;25.400;0.000;62.000;0.000
29/12/2006;21:16:00;6.146;0.116;230.530;26.600;0.000;70.000;0.000
29/12/2006;21:17:00;6.180;0.136;231.120;26.600;0.000;70.000;0.000
29/12/2006;21:18:00;6.150;0.118;230.770;26.600;0.000;70.000;0.000
29/12/2006;21:19:00;6.184;0.138;231.570;26.600;0.000;70.000;0.000
29/12/2006;21:20:00;6.424;0.116;229.890;27.800;0.000;69.000;0.000
29/12/2006;21:21:00;6.412;0.136;230.490;27.800;0.000;70.000;0.000
29/12/2006;21:22:00;6.214;0.120;230.530;26.800;0.000;70.000;0.000
29/12/2006;21:23:00;6.148;0.052;230.200;26.600;0.000;70.000;0.000
29/12/2006;21:24:00;6.150;0.000;230.710;26.600;0.000;70.000;0.000
29/12/2006;21:25:00;6.086;0.000;229.040;26.600;0.000;69.000;0.000
29/12/2006;21:26:00;5.928;0.000;228.940;25.800;0.000;69.000;0.000
29/12/2006;21:27:00;6.664;0.000;228.200;29.200;0.000;69.000;15.000
29/12/2006;21:28:00;6.692;0.000;228.770;29.200;0.000;69.000;17.000
29/12/2006;21:29:00;6.660;0.000;229.000;29.000;0.000;69.000;17.000
29/12/2006;21:30:00;5.328;0.000;230.710;23.400;0.000;48.000;16.000
29/12/2006;21:31:00;4.764;0.000;232.400;20.400;0.000;37.000;17.000
29/12/2006;21:32:00;4.718;0.000;232.480;20.200;0.000;36.000;17.000
29/12/2006;21:33:00;4.676;0.070;232.710;20.000;0.000;35.000;16.000
29/12/2006;21:34:00;4.660;0.052;232.690;20.000;0.000;35.000;17.000
29/12/2006;21:35:00;4.694;0.000;232.560;20.200;0.000;36.000;17.000
29/12/2006;21:36:00;4.702;0.000;232.550;20.200;0.000;36.000;16.000
29/12/2006;21:37:00;4.748;0.000;232.660;20.400;0.000;36.000;17.000
29/12/2006;21:38:00;4.750;0.000;233.460;20.200;0.000;37.000;17.000
29/12/2006;21:39:00;4.524;0.072;234.460;19.200;0.000;36.000;16.000
29/12/2006;21:40:00;4.044;0.134;233.680;17.400;0.000;27.000;17.000
29/12/2006;21:41:00;3.894;0.164;233.440;16.800;0.000;23.000;17.000
29/12/2006;21:42:00;4.540;0.118;233.680;19.400;0.000;35.000;17.000
29/12/2006;21:43:00;4.660;0.138;233.660;19.800;0.000;36.000;16.000
29/12/2006;21:44:00;3.550;0.122;233.740;15.200;0.000;20.000;17.000
29/12/2006;21:45:00;4.622;0.178;233.380;20.000;0.000;31.000;17.000
29/12/2006;21:46:00;4.864;0.240;232.420;21.000;0.000;34.000;17.000
29/12/2006;21:47:00;4.246;0.290;232.990;18.400;0.000;20.000;16.000
29/12/2006;21:48:00;4.842;0.286;232.410;21.200;0.000;27.000;17.000
29/12/2006;21:49:00;5.454;0.254;232.370;23.400;0.000;40.000;16.000
29/12/2006;21:50:00;4.150;0.232;233.600;17.800;0.000;19.000;17.000
29/12/2006;21:51:00;5.334;0.242;232.530;23.000;0.000;37.000;17.000
29/12/2006;21:52:00;4.926;0.226;233.730;21.400;0.000;32.000;16.000
29/12/2006;21:53:00;4.098;0.218;234.890;17.400;0.000;17.000;17.000
29/12/2006;21:54:00;4.562;0.146;233.750;19.800;0.000;24.000;17.000
29/12/2006;21:55:00;4.404;0.168;233.650;19.000;0.000;24.000;17.000
29/12/2006;21:56:00;2.932;0.196;235.130;12.400;0.000;4.000;17.000
29/12/2006;21:57:00;2.388;0.192;236.170;10.000;0.000;3.000;17.000
29/12/2006;21:58:00;2.334;0.164;236.200;9.800;0.000;3.000;17.000
29/12/2006;21:59:00;2.368;0.184;236.080;10.000;0.000;4.000;17.000
29/12/2006;22:00:00;2.278;0.086;236.410;9.600;0.000;3.000;17.000
29/12/2006;22:01:00;2.292;0.056;235.400;9.600;0.000;4.000;17.000
29/12/2006;22:02:00;2.266;0.000;233.790;9.600;0.000;3.000;17.000
29/12/2006;22:03:00;2.310;0.050;234.640;9.800;0.000;3.000;17.000
29/12/2006;22:04:00;2.106;0.000;234.790;9.000;0.000;1.000;17.000
29/12/2006;22:05:00;2.130;0.000;235.260;9.000;0.000;0.000;17.000
29/12/2006;22:06:00;2.102;0.000;234.770;8.800;0.000;0.000;17.000
29/12/2006;22:07:00;2.128;0.000;234.880;9.000;0.000;0.000;17.000
29/12/2006;22:08:00;2.106;0.000;234.880;9.000;0.000;0.000;17.000
29/12/2006;22:09:00;2.138;0.000;236.070;9.000;0.000;0.000;17.000
29/12/2006;22:10:00;2.126;0.000;236.700;9.000;0.000;0.000;17.000
29/12/2006;22:11:00;2.150;0.000;237.100;9.000;0.000;1.000;17.000
29/12/2006;22:12:00;2.086;0.000;237.330;8.800;0.000;0.000;17.000
29/12/2006;22:13:00;2.100;0.000;237.830;8.800;0.000;0.000;18.000
29/12/2006;22:14:00;2.074;0.000;237.390;8.600;0.000;0.000;17.000
29/12/2006;22:15:00;2.102;0.000;237.110;8.800;0.000;0.000;17.000
29/12/2006;22:16:00;2.390;0.000;236.880;10.000;0.000;0.000;17.000
29/12/2006;22:17:00;2.448;0.000;236.540;10.200;0.000;1.000;18.000
29/12/2006;22:18:00;2.492;0.000;236.920;10.400;0.000;0.000;17.000
29/12/2006;22:19:00;2.638;0.150;236.940;11.200;0.000;0.000;17.000
29/12/2006;22:20:00;2.914;0.286;235.260;12.400;0.000;0.000;17.000
29/12/2006;22:21:00;2.918;0.326;235.610;12.400;0.000;1.000;17.000
29/12/2006;22:22:00;2.808;0.404;237.440;12.000;0.000;1.000;17.000
29/12/2006;22:23:00;2.378;0.564;239.310;10.200;0.000;3.000;18.000
29/12/2006;22:24:00;4.524;0.528;237.320;19.400;0.000;30.000;17.000
29/12/2006;22:25:00;4.630;0.446;237.090;19.600;0.000;38.000;17.000
29/12/2006;22:26:00;6.004;0.406;236.080;26.400;0.000;56.000;17.000
29/12/2006;22:27:00;6.976;0.376;235.120;29.600;0.000;74.000;17.000
29/12/2006;22:28:00;6.300;0.294;236.080;26.800;0.000;65.000;17.000
29/12/2006;22:29:00;6.742;0.280;235.030;28.600;0.000;73.000;17.000
29/12/2006;22:30:00;6.638;0.262;234.230;28.200;0.000;73.000;17.000
29/12/2006;22:31:00;6.426;0.282;234.800;27.400;0.000;73.000;17.000
29/12/2006;22:32:00;6.382;0.268;234.840;27.200;0.000;73.000;17.000
29/12/2006;22:33:00;6.300;0.282;235.020;26.800;0.000;73.000;17.000
29/12/2006;22:34:00;6.238;0.268;235.120;26.400;0.000;73.000;17.000
29/12/2006;22:35:00;4.364;0.308;237.290;18.400;0.000;41.000;17.000
29/12/2006;22:36:00;4.584;0.290;237.050;19.400;0.000;39.000;17.000
29/12/2006;22:37:00;4.888;0.322;236.210;21.000;0.000;47.000;17.000
29/12/2006;22:38:00;4.194;0.232;235.980;17.800;0.000;38.000;18.000
29/12/2006;22:39:00;4.198;0.222;236.890;17.600;0.000;38.000;17.000
29/12/2006;22:40:00;4.148;0.174;237.130;17.400;0.000;38.000;17.000
29/12/2006;22:41:00;4.150;0.192;238.050;17.400;0.000;38.000;17.000
29/12/2006;22:42:00;4.226;0.176;238.580;17.600;0.000;39.000;18.000
29/12/2006;22:43:00;4.254;0.204;239.020;17.800;0.000;39.000;17.000
29/12/2006;22:44:00;4.160;0.220;238.630;17.400;0.000;38.000;18.000
29/12/2006;22:45:00;3.876;0.242;238.570;16.200;0.000;39.000;17.000
29/12/2006;22:46:00;3.862;0.196;239.480;16.000;0.000;38.000;18.000
29/12/2006;22:47:00;3.890;0.208;239.160;16.200;0.000;38.000;17.000
29/12/2006;22:48:00;3.884;0.170;239.540;16.200;0.000;39.000;18.000
29/12/2006;22:49:00;3.816;0.162;239.230;15.800;0.000;39.000;17.000
29/12/2006;22:50:00;3.720;0.144;239.120;15.400;0.000;39.000;18.000
29/12/2006;22:51:00;3.736;0.198;239.650;15.600;0.000;39.000;17.000
29/12/2006;22:52:00;3.548;0.234;240.500;14.800;0.000;36.000;18.000
29/12/2006;22:53:00;2.986;0.260;241.440;12.400;0.000;25.000;18.000
29/12/2006;22:54:00;3.954;0.228;240.700;16.400;0.000;42.000;18.000
29/12/2006;22:55:00;3.134;0.256;241.230;13.200;0.000;30.000;18.000
29/12/2006;22:56:00;3.248;0.222;240.440;13.600;0.000;30.000;17.000
29/12/2006;22:57:00;3.712;0.198;240.480;15.400;0.000;38.000;18.000
29/12/2006;22:58:00;3.758;0.258;239.700;15.600;0.000;38.000;18.000
29/12/2006;22:59:00;3.032;0.292;239.980;12.800;0.000;28.000;17.000
29/12/2006;23:00:00;2.954;0.274;239.750;12.600;0.000;24.000;18.000
29/12/2006;23:01:00;3.772;0.386;239.170;15.800;0.000;38.000;17.000
29/12/2006;23:02:00;3.770;0.398;239.100;15.800;0.000;38.000;18.000
29/12/2006;23:03:00;3.092;0.428;239.850;13.200;0.000;27.000;18.000
29/12/2006;23:04:00;3.058;0.406;239.420;13.000;0.000;25.000;17.000
29/12/2006;23:05:00;3.812;0.410;238.620;16.000;0.000;37.000;18.000
29/12/2006;23:06:00;3.598;0.398;239.220;15.200;0.000;35.000;17.000
29/12/2006;23:07:00;2.622;0.342;240.170;11.000;0.000;18.000;18.000
29/12/2006;23:08:00;3.762;0.296;239.510;15.600;0.000;37.000;17.000
29/12/2006;23:09:00;3.348;0.324;240.350;14.200;0.000;32.000;18.000
29/12/2006;23:10:00;2.626;0.320;241.420;10.800;0.000;21.000;15.000
29/12/2006;23:11:00;2.580;0.340;242.620;11.000;0.000;36.000;0.000
29/12/2006;23:12:00;2.036;0.338;243.300;8.800;0.000;28.000;0.000
29/12/2006;23:13:00;1.856;0.348;243.310;8.600;0.000;22.000;0.000
29/12/2006;23:14:00;2.138;0.320;241.540;9.200;0.000;30.000;0.000
29/12/2006;23:15:00;1.612;0.342;242.410;7.600;0.000;20.000;0.000
29/12/2006;23:16:00;2.592;0.220;241.310;10.800;0.000;38.000;0.000
29/12/2006;23:17:00;1.160;0.208;242.260;5.000;0.000;15.000;0.000
29/12/2006;23:18:00;2.434;0.174;240.720;10.200;0.000;34.000;0.000
29/12/2006;23:19:00;2.050;0.192;241.330;9.200;0.000;30.000;0.000
29/12/2006;23:20:00;1.478;0.196;242.660;6.200;0.000;21.000;0.000
29/12/2006;23:21:00;0.782;0.226;244.170;3.800;0.000;9.000;0.000
29/12/2006;23:22:00;0.572;0.220;244.430;2.400;0.000;5.000;0.000
29/12/2006;23:23:00;0.484;0.108;244.140;2.000;0.000;3.000;0.000
29/12/2006;23:24:00;0.500;0.090;243.810;2.000;0.000;4.000;0.000
29/12/2006;23:25:00;0.474;0.094;242.580;2.000;0.000;3.000;0.000
29/12/2006;23:26:00;0.496;0.086;242.990;2.000;0.000;3.000;0.000
29/12/2006;23:27:00;0.476;0.096;243.170;2.000;0.000;4.000;0.000
29/12/2006;23:28:00;0.448;0.092;243.790;1.800;0.000;3.000;0.000
29/12/2006;23:29:00;0.284;0.056;244.300;1.200;0.000;2.000;0.000
29/12/2006;23:30:00;0.220;0.000;244.620;1.000;0.000;0.000;0.000
29/12/2006;23:31:00;0.240;0.000;245.020;1.000;0.000;0.000;0.000
29/12/2006;23:32:00;0.220;0.000;244.870;1.000;0.000;0.000;0.000
29/12/2006;23:33:00;0.240;0.000;244.770;1.000;0.000;0.000;0.000
29/12/2006;23:34:00;0.222;0.000;245.330;1.000;0.000;0.000;0.000
29/12/2006;23:35:00;0.240;0.000;244.830;1.000;0.000;1.000;0.000
29/12/2006;23:36:00;0.228;0.000;244.450;1.000;0.000;0.000;0.000
29/12/2006;23:37:00;0.304;0.122;244.790;1.400;0.000;0.000;0.000
29/12/2006;23:38:00;0.316;0.152;244.970;1.400;0.000;0.000;0.000
29/12/2006;23:39:00;0.334;0.178;244.740;1.600;0.000;0.000;0.000
29/12/2006;23:40:00;0.426;0.288;244.390;2.000;0.000;1.000;0.000
29/12/2006;23:41:00;0.404;0.288;245.170;2.000;0.000;0.000;0.000
29/12/2006;23:42:00;0.420;0.296;245.640;2.000;0.000;0.000;0.000
29/12/2006;23:43:00;0.400;0.294;246.040;2.000;0.000;0.000;0.000
29/12/2006;23:44:00;0.416;0.302;246.340;2.000;0.000;0.000;0.000
29/12/2006;23:45:00;0.394;0.292;245.640;2.000;0.000;0.000;0.000
29/12/2006;23:46:00;0.342;0.188;244.680;1.600;0.000;1.000;0.000
29/12/2006;23:47:00;0.318;0.180;245.010;1.400;0.000;0.000;0.000
29/12/2006;23:48:00;0.336;0.184;244.940;1.600;0.000;0.000;0.000
29/12/2006;23:49:00;0.316;0.182;245.400;1.400;0.000;0.000;0.000
29/12/2006;23:50:00;0.332;0.182;244.600;1.600;0.000;0.000;0.000
29/12/2006;23:51:00;0.310;0.168;243.170;1.400;0.000;0.000;0.000
29/12/2006;23:52:00;0.330;0.174;243.480;1.600;0.000;0.000;0.000
29/12/2006;23:53:00;0.310;0.172;243.910;1.400;0.000;0.000;0.000
29/12/2006;23:54:00;0.276;0.098;243.550;1.200;0.000;1.000;0.000
29/12/2006;23:55:00;0.216;0.000;243.620;1.000;0.000;0.000;0.000
29/12/2006;23:56:00;0.236;0.000;243.770;1.000;0.000;0.000;0.000
29/12/2006;23:57:00;0.216;0.000;244.000;1.000;0.000;0.000;0.000
29/12/2006;23:58:00;0.236;0.000;243.800;1.000;0.000;0.000;0.000
29/12/2006;23:59:00;0.216;0.000;243.130;1.000;0.000;0.000;0.000
30/12/2006;00:00:00;0.236;0.000;243.420;1.000;0.000;1.000;0.000
30/12/2006;00:01:00;0.216;0.000;243.910;1.000;0.000;0.000;0.000
30/12/2006;00:02:00;0.236;0.000;244.280;1.000;0.000;0.000;0.000
30/12/2006;00:03:00;0.218;0.000;244.710;1.000;0.000;0.000;0.000
30/12/2006;00:04:00;0.238;0.000;245.050;1.000;0.000;0.000;0.000
30/12/2006;00:05:00;0.218;0.000;244.520;1.000;0.000;0.000;0.000
30/12/2006;00:06:00;0.236;0.000;244.110;1.000;0.000;1.000;0.000
30/12/2006;00:07:00;0.230;0.000;244.330;1.000;0.000;0.000;0.000
30/12/2006;00:08:00;0.224;0.000;243.690;1.000;0.000;0.000;0.000
30/12/2006;00:09:00;0.236;0.000;243.880;1.000;0.000;0.000;0.000
30/12/2006;00:10:00;0.216;0.000;243.860;1.000;0.000;0.000;0.000
30/12/2006;00:11:00;0.236;0.000;244.040;1.000;0.000;1.000;0.000
30/12/2006;00:12:00;0.216;0.000;244.020;1.000;0.000;0.000;0.000
30/12/2006;00:13:00;0.234;0.000;244.050;1.000;0.000;0.000;0.000
30/12/2006;00:14:00;0.216;0.000;244.370;1.000;0.000;0.000;0.000
30/12/2006;00:15:00;0.234;0.000;243.370;1.000;0.000;0.000;0.000
30/12/2006;00:16:00;0.260;0.070;241.910;1.200;0.000;0.000;0.000
30/12/2006;00:17:00;0.306;0.136;242.080;1.400;0.000;1.000;0.000
30/12/2006;00:18:00;0.398;0.252;241.740;2.000;0.000;0.000;0.000
30/12/2006;00:19:00;0.416;0.270;241.770;2.000;0.000;0.000;0.000
30/12/2006;00:20:00;0.392;0.268;242.140;2.000;0.000;0.000;0.000
30/12/2006;00:21:00;0.410;0.276;242.620;2.000;0.000;0.000;0.000
30/12/2006;00:22:00;0.390;0.276;243.540;2.000;0.000;0.000;0.000
30/12/2006;00:23:00;0.408;0.282;243.680;2.000;0.000;1.000;0.000
30/12/2006;00:24:00;0.386;0.276;243.440;2.000;0.000;0.000;0.000
30/12/2006;00:25:00;0.348;0.196;242.270;1.600;0.000;0.000;0.000
30/12/2006;00:26:00;0.310;0.164;242.360;1.400;0.000;0.000;0.000
30/12/2006;00:27:00;0.328;0.172;243.020;1.600;0.000;0.000;0.000
30/12/2006;00:28:00;0.352;0.182;242.370;1.600;0.000;1.000;0.000
30/12/2006;00:29:00;0.520;0.222;240.610;2.200;0.000;3.000;0.000
30/12/2006;00:30:00;0.510;0.216;240.550;2.200;0.000;4.000;0.000
30/12/2006;00:31:00;0.516;0.224;241.010;2.200;0.000;4.000;0.000
30/12/2006;00:32:00;0.458;0.146;241.210;2.000;0.000;3.000;0.000
30/12/2006;00:33:00;0.424;0.088;241.150;1.800;0.000;4.000;0.000
30/12/2006;00:34:00;0.416;0.084;240.970;1.800;0.000;3.000;0.000
30/12/2006;00:35:00;0.418;0.080;239.810;1.800;0.000;4.000;0.000
30/12/2006;00:36:00;0.382;0.062;239.560;1.600;0.000;3.000;0.000
30/12/2006;00:37:00;0.210;0.000;240.880;0.800;0.000;0.000;0.000
30/12/2006;00:38:00;0.230;0.000;241.020;1.000;0.000;0.000;0.000
30/12/2006;00:39:00;0.210;0.000;240.730;0.800;0.000;0.000;0.000
30/12/2006;00:40:00;0.228;0.000;241.020;1.000;0.000;0.000;0.000
30/12/2006;00:41:00;0.212;0.000;242.030;1.000;0.000;0.000;0.000
30/12/2006;00:42:00;0.230;0.000;241.920;1.000;0.000;1.000;0.000
30/12/2006;00:43:00;0.212;0.000;242.290;1.000;0.000;0.000;0.000
30/12/2006;00:44:00;0.230;0.000;241.990;1.000;0.000;0.000;0.000
30/12/2006;00:45:00;0.214;0.000;243.000;1.000;0.000;0.000;0.000
30/12/2006;00:46:00;0.232;0.000;242.540;1.000;0.000;0.000;0.000
30/12/2006;00:47:00;0.214;0.000;242.600;1.000;0.000;0.000;0.000
30/12/2006;00:48:00;0.234;0.000;242.960;1.000;0.000;1.000;0.000
30/12/2006;00:49:00;0.214;0.000;243.380;1.000;0.000;0.000;0.000
30/12/2006;00:50:00;0.232;0.000;242.860;1.000;0.000;0.000;0.000
30/12/2006;00:51:00;0.214;0.000;242.750;1.000;0.000;0.000;0.000
30/12/2006;00:52:00;0.232;0.000;242.550;1.000;0.000;0.000;0.000
30/12/2006;00:53:00;0.212;0.000;242.390;1.000;0.000;0.000;0.000
30/12/2006;00:54:00;0.232;0.000;242.390;1.000;0.000;1.000;0.000
30/12/2006;00:55:00;0.214;0.000;242.430;1.000;0.000;0.000;0.000
30/12/2006;00:56:00;0.290;0.070;241.030;1.600;0.000;0.000;0.000
30/12/2006;00:57:00;0.394;0.254;240.170;2.000;0.000;0.000;0.000
30/12/2006;00:58:00;0.412;0.266;241.220;2.000;0.000;0.000;0.000
30/12/2006;00:59:00;0.392;0.262;241.320;2.000;0.000;0.000;0.000
30/12/2006;01:00:00;0.408;0.266;241.270;2.000;0.000;1.000;0.000
30/12/2006;01:01:00;0.396;0.260;240.600;2.000;0.000;0.000;0.000
30/12/2006;01:02:00;0.390;0.258;240.090;2.000;0.000;0.000;0.000
30/12/2006;01:03:00;0.398;0.260;240.120;2.000;0.000;0.000;0.000
30/12/2006;01:04:00;0.378;0.258;240.550;1.800;0.000;0.000;0.000
30/12/2006;01:05:00;0.330;0.170;241.020;1.600;0.000;1.000;0.000
30/12/2006;01:06:00;0.304;0.154;240.400;1.400;0.000;0.000;0.000
30/12/2006;01:07:00;0.324;0.162;240.850;1.600;0.000;0.000;0.000
30/12/2006;01:08:00;0.304;0.154;240.430;1.400;0.000;0.000;0.000
30/12/2006;01:09:00;0.322;0.160;240.600;1.400;0.000;0.000;0.000
30/12/2006;01:10:00;0.300;0.152;240.520;1.400;0.000;0.000;0.000
30/12/2006;01:11:00;0.228;0.000;240.470;1.000;0.000;1.000;0.000
30/12/2006;01:12:00;0.210;0.000;241.080;1.000;0.000;0.000;0.000
30/12/2006;01:13:00;0.228;0.000;240.780;1.000;0.000;0.000;0.000
30/12/2006;01:14:00;0.212;0.000;241.930;1.000;0.000;0.000;0.000
30/12/2006;01:15:00;0.232;0.000;242.210;1.000;0.000;0.000;0.000
30/12/2006;01:16:00;0.214;0.000;242.860;1.000;0.000;0.000;0.000
30/12/2006;01:17:00;0.232;0.000;242.750;1.000;0.000;0.000;0.000
30/12/2006;01:18:00;0.234;0.000;243.550;1.200;0.000;0.000;0.000
30/12/2006;01:19:00;0.320;0.162;243.240;1.400;0.000;2.000;0.000
30/12/2006;01:20:00;0.296;0.152;242.130;1.400;0.000;2.000;0.000
30/12/2006;01:21:00;0.314;0.152;241.310;1.400;0.000;2.000;0.000
30/12/2006;01:22:00;0.298;0.152;242.160;1.400;0.000;1.000;0.000
30/12/2006;01:23:00;0.316;0.158;242.480;1.400;0.000;2.000;0.000
30/12/2006;01:24:00;0.298;0.154;242.520;1.400;0.000;1.000;0.000
30/12/2006;01:25:00;0.318;0.164;243.340;1.400;0.000;2.000;0.000
30/12/2006;01:26:00;0.300;0.160;243.500;1.400;0.000;2.000;0.000
30/12/2006;01:27:00;0.316;0.160;242.690;1.400;0.000;1.000;0.000
30/12/2006;01:28:00;0.294;0.148;241.540;1.400;0.000;2.000;0.000
30/12/2006;01:29:00;0.312;0.152;241.160;1.400;0.000;1.000;0.000
30/12/2006;01:30:00;0.292;0.148;241.190;1.400;0.000;2.000;0.000
30/12/2006;01:31:00;0.310;0.154;241.420;1.400;0.000;2.000;0.000
30/12/2006;01:32:00;0.304;0.152;241.480;1.400;0.000;1.000;0.000
30/12/2006;01:33:00;0.296;0.152;241.690;1.400;0.000;2.000;0.000
30/12/2006;01:34:00;0.308;0.156;242.040;1.400;0.000;1.000;0.000
30/12/2006;01:35:00;0.320;0.176;242.470;1.600;0.000;2.000;0.000
30/12/2006;01:36:00;0.416;0.292;242.200;2.000;0.000;1.000;0.000
30/12/2006;01:37:00;0.466;0.364;242.030;2.400;0.000;1.000;0.000
30/12/2006;01:38:00;0.482;0.398;242.000;2.600;0.000;2.000;0.000
30/12/2006;01:39:00;0.462;0.386;241.250;2.400;0.000;1.000;0.000
30/12/2006;01:40:00;0.478;0.392;241.340;2.600;0.000;2.000;0.000
30/12/2006;01:41:00;0.458;0.392;241.970;2.400;0.000;1.000;0.000
30/12/2006;01:42:00;0.474;0.392;241.500;2.600;0.000;2.000;0.000
30/12/2006;01:43:00;0.452;0.386;241.410;2.400;0.000;1.000;0.000
30/12/2006;01:44:00;0.466;0.388;240.980;2.400;0.000;2.000;0.000
30/12/2006;01:45:00;0.420;0.346;241.380;2.200;0.000;1.000;0.000
30/12/2006;01:46:00;0.342;0.196;242.030;1.600;0.000;0.000;0.000
30/12/2006;01:47:00;0.306;0.164;242.170;1.400;0.000;0.000;0.000
30/12/2006;01:48:00;0.326;0.170;242.290;1.600;0.000;1.000;0.000
30/12/2006;01:49:00;0.278;0.122;242.220;1.200;0.000;0.000;0.000
30/12/2006;01:50:00;0.234;0.000;242.760;1.000;0.000;0.000;0.000
30/12/2006;01:51:00;0.214;0.000;242.710;1.000;0.000;0.000;0.000
30/12/2006;01:52:00;0.234;0.000;243.290;1.000;0.000;0.000;0.000
30/12/2006;01:53:00;0.214;0.000;243.070;1.000;0.000;0.000;0.000
30/12/2006;01:54:00;0.232;0.000;242.600;1.000;0.000;1.000;0.000
